maid,latitude,longitude,timestamp,flux
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.79996109008789,-71.18004608154297,2025-08-01 10:25:42+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.799949645996094,-71.18006896972656,2025-08-01 10:25:44+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.79991912841797,-71.1800308227539,2025-08-01 10:25:44+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.79995346069336,-71.18006896972656,2025-08-01 10:25:45+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.79991149902344,-71.18003845214844,2025-08-01 10:25:47+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.79996871948242,-71.18000030517578,2025-08-01 10:25:49+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.799888610839844,-71.18000030517578,2025-08-01 10:26:11+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.80495834350586,-71.17543029785156,2025-08-03 07:03:54+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.804649353027344,-71.17542266845703,2025-08-03 07:04:28+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.800228118896484,-71.18002319335938,2025-08-03 19:52:45+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.799949645996094,-71.19004821777344,2025-08-05 03:02:10+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.799991607666016,-71.19001007080078,2025-08-05 03:02:19+07:00,B
KcBIMcSLk6FHNkadw/QFOobXJivULsV8qmbkifliR/CJwQEM/vNYRb1tNiEN6B3R,46.79997634887695,-71.19001770019531,2025-08-05 03:02:29+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:25:16+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:29:37+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:29:53+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:30:39+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:31:41+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:32:13+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:33:30+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:34:36+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.25993347167969,-123.12008666992188,2025-07-31 03:35:11+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:35:16+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:36:05+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:36:57+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:37:19+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:38:23+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:39:04+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:39:55+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.28226089477539,-123.12909698486328,2025-07-31 03:39:55+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.25991439819336,-123.12003326416016,2025-07-31 03:40:00+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:40:32+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:42:26+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:43:23+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:44:14+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:45:58+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:46:00+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:47:49+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.28276062011719,-123.12872314453125,2025-07-31 03:47:49+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:49:05+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.25993347167969,-123.12000274658203,2025-07-31 03:50:29+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:50:41+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.259910583496094,-123.12004089355469,2025-07-31 03:51:29+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:52:16+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:53:03+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:53:20+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:54:32+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:56:29+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:56:53+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:56:53+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:57:58+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:58:35+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 03:58:53+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 04:00:21+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.282501220703125,-123.12909698486328,2025-07-31 04:00:24+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.886940002441406,-120.7357177734375,2025-07-31 12:55:50+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88692092895508,-120.7357406616211,2025-07-31 12:55:58+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.277339935302734,-123.06790924072266,2025-08-01 03:19:23+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,49.277339935302734,-123.06790924072266,2025-08-01 03:19:24+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:01:01+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:02:47+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.700050354003906,-120.38004302978516,2025-08-01 09:03:48+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:03:52+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70003128051758,-120.37993621826172,2025-08-01 09:04:10+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70002746582031,-120.37994384765625,2025-08-01 09:04:12+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70003890991211,-120.37996673583984,2025-08-01 09:04:12+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70003128051758,-120.37992858886719,2025-08-01 09:04:14+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.7000617980957,-120.3799819946289,2025-08-01 09:04:17+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.700069427490234,-120.37996673583984,2025-08-01 09:04:20+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70003128051758,-120.38002014160156,2025-08-01 09:04:28+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.700069427490234,-120.37992858886719,2025-08-01 09:04:31+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.69997024536133,-120.37999725341797,2025-08-01 09:04:36+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:04:55+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:05:41+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:06:26+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:06:41+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:07:11+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:07:56+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:08:26+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:08:56+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:10:11+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:10:56+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:12:11+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:12:27+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:12:42+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:12:59+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:13:29+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:13:44+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:13:59+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:14:14+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70003890991211,-120.37992095947266,2025-08-01 09:15:25+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70004653930664,-120.37997436523438,2025-08-01 09:15:37+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70001220703125,-120.37993621826172,2025-08-01 09:15:40+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70006561279297,-120.37995910644531,2025-08-01 09:15:42+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.699981689453125,-120.37995910644531,2025-08-01 09:15:42+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.699981689453125,-120.3799819946289,2025-08-01 09:15:43+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.700035095214844,-120.37991333007812,2025-08-01 09:15:43+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.700042724609375,-120.37991333007812,2025-08-01 09:15:47+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70003128051758,-120.37995147705078,2025-08-01 09:17:14+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.700069427490234,-120.37995147705078,2025-08-01 09:17:27+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.700050354003906,-120.37995147705078,2025-08-01 09:17:32+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70002746582031,-120.3799057006836,2025-08-01 09:17:40+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.699951171875,-120.3800277709961,2025-08-01 09:17:41+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.700069427490234,-120.37995910644531,2025-08-01 09:17:42+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70002365112305,-120.37994384765625,2025-08-01 09:17:44+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.699951171875,-120.37995147705078,2025-08-01 09:17:44+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.700069427490234,-120.37997436523438,2025-08-01 09:17:46+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.700050354003906,-120.37999725341797,2025-08-01 09:17:47+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.70009994506836,-120.3799819946289,2025-08-01 09:17:58+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88003158569336,-120.73990631103516,2025-08-01 09:18:06+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:18:15+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88007354736328,-120.73990631103516,2025-08-01 09:18:16+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88008117675781,-120.73992156982422,2025-08-01 09:18:20+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.87998962402344,-120.73995208740234,2025-08-01 09:18:23+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.87995910644531,-120.73993682861328,2025-08-01 09:18:27+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.880001068115234,-120.7399673461914,2025-08-01 09:18:29+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:18:30+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88008117675781,-120.73999786376953,2025-08-01 09:18:39+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:18:45+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88003921508789,-120.73995208740234,2025-08-01 09:18:50+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88003158569336,-120.73992919921875,2025-08-01 09:18:51+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88005065917969,-120.73995208740234,2025-08-01 09:18:59+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:19:01+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:19:16+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:20:16+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:20:47+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:21:01+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:21:32+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:22:02+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:23:02+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:23:32+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:24:34+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:25:06+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:26:05+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 09:54:33+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.63998031616211,-120.37001037597656,2025-08-01 11:41:07+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.63996124267578,-120.37004852294922,2025-08-01 11:41:33+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.63991928100586,-120.37003326416016,2025-08-01 11:41:38+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.63999938964844,-120.37007904052734,2025-08-01 11:41:42+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.63993835449219,-120.37004852294922,2025-08-01 11:41:48+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.63991165161133,-120.37004089355469,2025-08-01 11:42:01+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.63998031616211,-120.37004852294922,2025-08-01 11:42:09+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 11:42:40+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 11:43:10+07:00,B
KjvwLf0hcsugn4EmZiRfkql293zVJRZO0GVXuRC/oUFSfvnl6HOZBkPb/hNekwp5,50.88690185546875,-120.73570251464844,2025-08-01 11:44:10+07:00,B
